"set_id","station","strata_strate","season_saison","total_count","tot_wt_g","shannon_index","species_richness","wet_weight","dry_weight","water_content_ratio","sand_pct","fine_sand_pct","silt_clay_pct","air_dry_wt","oven_dry_wt","loss_ash1","loss_ash2","tot_perc_loss__","depth_m_profondeur_m"
"2015.11.003",3,"intertidal","Autumn",10.8333333333333,1490,2.09314167571668,24,NA,NA,NA,NA,NA,NA,2.3315,2.46,13.5525,0.0265000000000004,1.829312644,6.1
"2015.11.004",4,"intertidal","Autumn",49.3,4891,1.14479608677869,20,NA,NA,NA,NA,NA,NA,2.51825,2.51175,12.537,0.038000000000002,3.174895909,6.1
"2015.11.005",5,"intertidal","Autumn",143.294117647059,6125,1.09592668876927,17,NA,NA,NA,NA,NA,NA,2.459,2.4515,10.00225,0.0414999999999992,3.61100568475,5.1
"2015.11.006",6,"intertidal","Autumn",318.933333333333,6702,0.976780553096038,15,NA,NA,NA,NA,NA,NA,2.4845,2.47825,14.965,0.048,5.15213692075,4.7
"2015.11.007",7,"intertidal","Autumn",114,5059,1.64788135982502,15,NA,NA,NA,NA,NA,NA,2.51575,2.5155,15.0345,0.0537499999999991,4.47208736425,4.5
"2015.11.008",8,"intertidal","Autumn",206.833333333333,4875,1.27326315698661,12,NA,NA,NA,NA,NA,NA,2.4915,2.4905,13.763,0.0467499999999994,4.647895593,2.9
"2015.11.009",9,"intertidal","Autumn",47,4892,1.81421041481903,18,NA,NA,NA,NA,NA,NA,2.4975,2.49675,13.91725,0.0589999999999993,5.2535421165,4.7
"2015.11.010",10,"channel","Autumn",53.6086956521739,3686,1.41221242812864,23,NA,NA,NA,NA,NA,NA,2.4875,2.48675,15.252,0.0520000000000014,4.67984855933333,5.8
"2015.11.011",11,"channel","Autumn",33.9047619047619,3305,1.69931722561669,21,NA,NA,NA,NA,NA,NA,2.48075,2.47925,15.9965,0.052249999999999,5.64864085675,11
"2015.11.012",12,"channel","Autumn",27.6190476190476,5909,1.64931102257378,21,NA,NA,NA,NA,NA,NA,2.49325,2.49125,12.091,0.0492499999999989,4.86797111975,6.6
"2015.11.013",13,"channel","Autumn",43.2857142857143,4825,1.36685484883864,14,NA,NA,NA,NA,NA,NA,2.462,2.4635,13.55075,0.0560000000000009,4.922712228,7.1
"2015.11.014",14,"channel","Autumn",55.6923076923077,3791,2.03543834417332,26,NA,NA,NA,NA,NA,NA,2.486,2.487,10.15325,0.0419999999999998,3.93070549225,6.5
"2015.11.015",15,"channel","Autumn",35.3333333333333,3162,1.81523153850198,24,NA,NA,NA,NA,NA,NA,2.47025,2.47075,10.4165,0.0377499999999991,3.17665231025,7
"2015.11.016",16,"channel","Autumn",120.761904761905,5308,1.67704211697911,21,NA,NA,NA,NA,NA,NA,2.47,2.471,12.0995,0.0474999999999994,4.56311387325,7.2
"2015.11.017",17,"channel","Autumn",11.125,5762,1.81935752908001,16,NA,NA,NA,NA,NA,NA,2.4575,2.45875,13.3585,0.0577500000000004,5.54132433425,8.3
"2015.11.018",18,"channel","Autumn",5.38888888888889,4412,2.02481160258469,18,NA,NA,NA,NA,NA,NA,2.4805,2.48025,13.40275,0.0484999999999989,4.0916789865,8.6
"2015.11.019",19,"channel","Autumn",115.2,5864,0.620553553142167,10,NA,NA,NA,NA,NA,NA,2.47275,2.47475,14.359,0.0952500000000001,7.13318218075,8.8
"2015.11.020",20,"channel","Autumn",12.7857142857143,5288,1.25085915942969,14,NA,NA,NA,NA,NA,NA,2.4625,2.46225,11.712,0.0567499999999992,5.03629103125,8.1
"2015.11.021",21,"subtidal","Autumn",20.695652173913,5038,0.904531671690243,23,NA,NA,NA,NA,NA,NA,2.48375,2.4855,12.8275,0.0527500000000014,4.9271337275,5.9
"2015.11.022",22,"subtidal","Autumn",10.3333333333333,1054,1.74588828087766,18,NA,NA,NA,NA,NA,NA,2.49925,2.49825,14.629,0.0274999999999999,1.94121120825,6.1
"2015.11.023",23,"subtidal","Autumn",6.4,1239,1.87233792833694,15,NA,NA,NA,NA,NA,NA,2.449,2.44875,13.17,0.0257500000000004,1.6947245735,6.1
"2015.11.024",24,"subtidal","Autumn",7.72222222222222,2337,2.17348562427346,18,NA,NA,NA,NA,NA,NA,2.46225,2.461,12.442,0.068249999999999,5.6481653835,7.1
"2015.11.025",25,"subtidal","Autumn",141.32,6884,1.33661625009758,25,NA,NA,NA,NA,NA,NA,2.4675,2.469,17.25925,0.0697500000000026,5.2334511815,6.5
"2015.11.026",26,"subtidal","Autumn",6,1538,2.32038210282161,17,NA,NA,NA,NA,NA,NA,2.496,2.495,10.5285,0.0292500000000011,1.984058054,7.6
"2015.11.027",27,"subtidal","Autumn",6.3125,1869,2.20209039859962,16,NA,NA,NA,NA,NA,NA,2.537,2.53825,14.394,0.0355000000000008,2.82639834925,6.7
"2015.11.028",28,"subtidal","Autumn",20.9444444444444,2251,1.22409239371065,18,NA,NA,NA,NA,NA,NA,2.5005,2.501,11.867,0.0265000000000004,2.29285121225,5.2
"2015.11.029",29,"subtidal","Autumn",8.27272727272727,1844,2.18547381810518,22,NA,NA,NA,NA,NA,NA,2.46475,2.46525,17.412,0.0293333333333337,2.17374739966667,6.1
"2015.11.030",30,"subtidal","Autumn",26.2857142857143,6103,2.10348214138888,21,NA,NA,NA,NA,NA,NA,2.50325,2.50275,14.34475,0.0534999999999997,4.5351101555,11.8
"2016.01.001",1,"subtidal","Winter",34,6063,1.56180086873371,18,35.6821,35.4704,0.00593294677163061,0.0372197663403852,0.193910979295413,0.768869254364202,2.4995,2.50425,17.15925,0.0609999999999999,5.040576236,10.2666666666667
"2016.01.002",2,"subtidal","Winter",15.1578947368421,4411,1.88586439995047,19,42.9808,42.8151,0.00385520976808252,0.1500381874619,0.078098614741061,0.771863197797039,2.53675,2.53925,13.87525,0.0479999999999983,4.048112551,14.2
"2016.01.003",3,"subtidal","Winter",60.7647058823529,6465,1.11923223662322,17,32.8597,32.6598,0.00608343959317947,0.00808333180239928,0.046065805669355,0.945850862528246,2.565,2.56925,14.0935,0.0557500000000015,4.9136130605,9.9
"2016.01.004",4,"subtidal","Winter",35.8095238095238,4733,1.4165191861436,21,53.5474,53.3123,0.00439050262010859,0.00914047977671194,0.152992836549914,0.837866683673374,2.50325,2.50725,11.5015,0.0719999999999992,6.72880400025,9.3
"2016.01.005",5,"subtidal","Winter",4.5,893,1.75987498804399,12,43.7525,43.6161,0.00311753614079183,0.00523889114340805,0.269450959622708,0.725310149233884,2.492,2.49175,12.841,0.0280000000000005,2.1072595895,8.6
"2016.01.006",6,"subtidal","Winter",3.25,1208,2.12811892915789,16,42.4418,42.3829,0.00138778279903306,0.481113845442384,0.371015197166782,0.147870957390834,2.51325,2.5125,12.35225,0.0287500000000005,1.9899116285,9.3
"2016.01.007",7,"subtidal","Winter",15.7916666666667,3892,1.873079448913,24,46.9648,46.8273,0.0029277245937382,0.00657095326871291,0.342293918291253,0.651135128440034,2.47975,2.4785,11.81875,0.0467499999999994,3.78298511675,8.1
"2016.01.008",8,"subtidal","Winter",12.2,5464,1.90348278248437,15,41.6379,41.5799,0.0013929617007582,0.00303512033458474,0.564775288059856,0.432189591605559,2.52175,2.5185,13.366,0.0274999999999999,2.10447537575,7.4
"2016.01.009",9,"subtidal","Winter",3,791,0.983087758574785,4,39.6438,39.6111,0.000824845246923817,0.00935343880881874,0.515191448861556,0.475455112329625,2.472,2.4705,15.7585,0.0397499999999997,2.34257517625,8.6
"2016.01.010",10,"subtidal","Winter",1.55555555555556,541,1.96523704938023,9,45.0377,45.012,0.000570633047424724,0.00742246512041233,0.595241268994935,0.397336265884653,2.5045,2.50225,11.94725,0.0612500000000011,3.14414484675,7.7
"2016.01.011",11,"intertidal","Winter",9.35714285714286,1784,2.04142144283515,28,36.5038,36.3659,0.00377768889814216,0.00592588111390066,0.126791857206889,0.867282261679211,2.508,2.50625,11.26225,0.0372499999999985,3.05238862775,6.6
"2016.01.012",12,"intertidal","Winter",11.4444444444444,1494,2.1166776379207,18,41.5513,41.4759,0.00181462433185007,0.00445559951682785,0.242227413992222,0.75331698649095,2.5195,2.5165,13.147,0.0325000000000006,2.09738197975,6.1
"2016.01.013",13,"intertidal","Winter",41.5294117647059,5010,1.80384262168536,34,63.7228,63.6157,0.00168071710596525,0.342343163715875,0.271302524376844,0.386354311907281,2.486,2.4855,14.16125,0.0325000000000006,2.78710525625,6.9
"2016.01.014",14,"intertidal","Winter",27.9,5373,2.0155208515969,20,54.6637,54.5522,0.00203974483981142,0.0278577215950961,0.371667870406693,0.600474407998211,2.4685,2.46775,13.51775,0.0357500000000002,3.281575906,7.1
"2016.01.015",15,"intertidal","Winter",8.64285714285714,2696,1.6863665918285,14,27.5911,27.4506,0.0050922217671639,0.00463742140426803,0.137938697150518,0.857423881445214,2.49925,2.4995,12.56275,0.0384999999999991,3.65943072975,6.8
"2016.01.016",16,"intertidal","Winter",119.625,5201,0.872460401266295,16,48.7258,48.5807,0.00297788851080975,0.00305059416599596,0.146984296232866,0.849965109601138,2.51125,2.511,17.60325,0.0372499999999967,3.4748672185,5.7
"2016.01.017",17,"intertidal","Winter",122.857142857143,5153,1.25381797570619,14,30.4023,30.2366,0.00545024554063347,0.00331717190424849,0.0446974858284331,0.951985342267318,2.4965,2.49775,11.907,0.0577499999999986,5.596442316,5.2
"2016.01.018",18,"intertidal","Winter",107.866666666667,3546,1.24519409371992,15,33.0681,32.915,0.00462983963396754,0.00660185325839283,0.11366854017925,0.879729606562358,2.50475,2.50525,11.91525,0.0444999999999993,4.161368158,4.2
"2016.01.019",19,"intertidal","Winter",128.769230769231,5053,1.30763604625373,13,35.4736,35.3146,0.00448220648595028,0.00457317936490856,0.0357614131265822,0.959665407508509,2.503,2.50425,11.19325,0.0449999999999999,4.562767232,4.5
"2016.01.020",20,"intertidal","Winter",17.76,4557,1.52625416687274,25,24.1495,24.0441,0.00436447959585082,0.00755694744240791,0.154686596711875,0.837756455845717,2.506,2.5065,11.546,0.0424999999999986,4.37831032225,5.8
"2016.01.021",21,"channel","Winter",12.5714285714286,3239,1.17439990983297,7,31.4666,31.3173,0.00474471344218962,0.00933669249903408,0.0555443796240417,0.935118927876924,2.483,2.48625,15.5615,0.0520000000000014,5.52038146325,9.7
"2016.01.022",22,"channel","Winter",19.375,4572,1.24408437124915,8,32.6069,32.4099,0.00604166602774268,0.00821045421306453,0.081765139664115,0.910024406122821,2.53025,2.532,13.28875,0.0455000000000005,4.728466073,10.2
"2016.01.023",23,"channel","Winter",5.41666666666667,4101,1.45078327161221,12,35.515,35.3313,0.00517246233985645,0.00605695233404941,0.0903646341912129,0.903578413474738,2.533,2.53575,13.71125,0.0519999999999996,5.048303751,9.8
"2016.01.024",24,"channel","Winter",41.65,2631,1.92727565769972,20,35.442,35.3203,0.00343377913210327,0.00683742776816731,0.156340687933002,0.836821884298831,2633.59125,2.47575,13.30175,0.0362500000000008,3.695597202,7.5
"2016.01.025",25,"channel","Winter",19.8461538461538,4037,2.46070544908935,26,43.9888,43.8628,0.00286436547484809,0.045129357906928,0.245743545783671,0.709127096309401,2.497,2.499,12.13725,0.0454999999999988,3.7212704695,7.2
"2016.01.026",26,"channel","Winter",21.2666666666667,3629,1.89709089298508,15,28.082,28.0124,0.00247845595043092,0.00988490811212177,0.0456083734346218,0.944506718453256,2.48175,2.486,12.3885,0.074250000000001,8.438241728,8.1
"2016.01.027",27,"channel","Winter",12.3636363636364,5153,1.82555832307237,11,29.6988,29.6821,0.000562312281977728,0.00499627721758231,0.0485174566489568,0.946486266133461,2.47025,2.47325,14.30725,0.0404999999999998,3.8007143365,8.5
"2016.01.028",28,"channel","Winter",6.09090909090909,5235,1.79564862268008,11,38.119,38.1463,-0.000716178283795584,0.00589834400715141,0.0614528800958415,0.932648775897007,2.53225,2.534,12.16325,0.0449999999999999,4.06495690025,10.7
"2016.01.029",29,"channel","Winter",8.30769230769231,507,2.01795114855564,13,70.2302,70.1931,0.000528262770147248,0.896166432313148,0.0120838088074184,0.091749758879434,2.265,2.26475,10.16825,0.115,6.88383106525,8.6
"2016.01.030",30,"channel","Winter",52,3341,0.400550745615645,10,35.4448,35.33,0.00323883898343346,0.0104189074440985,0.0412510614208888,0.948330031135013,2.504,2.5075,15.67025,0.04725,4.6559096135,18.3
"2016.09.001",1,"subtidal","Summer",72.5454545454545,2571,1.54632398227007,46,43.3697,31.7899,0.267002077487278,0.701383143702874,0.0918845293630996,0.206732326934026,2.5226575,2.520145,16.820075,0.0453124999999979,2.48247421825,9.5
"2016.09.002",2,"subtidal","Summer",38.984126984127,1925,2.30348479337664,55,44.6654,32.0971,0.281387830401161,0.767711101626004,0.023101775549816,0.20918712282418,2.528285,2.524725,17.0971575,0.0549025000000007,3.38621772725,7.9
"2016.09.003",3,"subtidal","Summer",93.7352941176471,684,1.40508713387574,30,43.8286,32.8504,0.250480279999817,0.0219662469863381,0.694615590677739,0.283418162335923,2.5269075,2.52446,17.2105475,0.0305725000000017,1.964013374,7.7
"2016.09.004",4,"subtidal","Summer",27.1730769230769,610,1.73445772030645,41,NA,NA,NA,NA,NA,NA,2.50399,2.4999175,16.3648175,0.0424250000000015,3.0655530165,7.5
"2016.09.005",5,"intertidal","Summer",35.5714285714286,771,0.848721775596224,7,41.8732,31.1951,0.255010364624629,0.0415994819699248,0.18757433058397,0.770826187446105,2.532275,2.52841,18.0091175,0.029572500000004,1.82217501025,6.1
"2016.09.006",6,"intertidal","Summer",59.2,3454,1.35794396271319,22,40.1296,25.547,0.363387624097923,0.00877206717031354,0.138611187223549,0.852616745606138,2.528595,2.5173825,16.8362475,0.0525950000000002,4.74364741175,5.5
"2016.09.007",7,"intertidal","Summer",56.3478260869565,4934,1.27758225378802,21,40.2528,24.5449,0.390231238572224,0.0065349624565592,0.0935347057840936,0.899930331759347,2.49081,2.4815375,17.45906,0.0490300000000019,4.17513937025,2
"2016.09.008",8,"intertidal","Summer",337.52380952381,3123,0.926454536757047,36,82.6758,53.7961,0.349312616267396,0.00333853197536624,0.111260853481944,0.88540061454269,2.56417,2.55646333333333,14.7481533333333,0.0490099999999991,4.06859299766667,4.4
"2016.09.009",9,"intertidal","Summer",107.47619047619,4683,1.50646862491554,37,90.8495,54.0203,0.405386931133358,0.00297665877457178,0.0410142113242614,0.956009129901167,2.5109825,2.505375,16.77601,0.0436650000000007,3.531870556,4.8
"2016.09.010",10,"intertidal","Summer",213.976744186047,1424,1.72547235005662,36,85.6929,67.9009,0.207625135804717,0.856265528144693,0.0804908329639224,0.0632436388913843,2.55129,2.54924,17.134065,0.0300075,1.85176782125,6.8
"2016.09.011",11,"intertidal","Summer",188.875,3417,0.363588888039842,28,72.6231,48.3466,0.334280690303774,0.0119325867796288,0.298982761972921,0.689084651247451,2.5187775,2.5124075,17.16069,0.0505974999999985,4.22917410825,6.6
"2017.11.011",11,"intertidal","Autumn",457.3125,4398,1.43107042522816,11,110.0266,64.4226,0.41448158899757,0.00685939406357396,0.0438029511382651,0.949337654798161,2.534045,2.5179375,17.2726275,0.0479199999999977,4.96208672,3.6
"2017.11.012",12,"intertidal","Autumn",198.5,1174,1.21847644583957,22,49.5851,24.9163,0.497504290603427,0.00303817179918367,0.0362814703627746,0.960680357838042,2.512645,2.486375,16.556105,0.0860199999999978,6.62911480225,5.5
"2017.11.013",13,"channel","Autumn",15.0731707317073,2002,2.40855676994677,41,67.6067,45.821,0.322241730479375,0.419484515833352,0.0657405992885358,0.514774884878113,NA,NA,NA,NA,NA,12.5
"2017.11.014",14,"channel","Autumn",97.2142857142857,4120,1.72579338489955,28,55.5634,21.2878,0.616873697433922,0.0489717114967258,0.0459183194129971,0.905109969090277,2.5600975,2.5480775,16.8452175,0.0721100000000021,6.05458801125,7.7
"2017.11.015",15,"channel","Autumn",35.8,3312,1.09654235677445,20,52.9592,31.9851,0.396042613936766,0.00798496800072534,0.0566607576652879,0.935354274333987,2.49761,2.4874925,15.168415,0.0590525,4.46192880575,8.3
"2017.11.016",16,"channel","Autumn",88.1034482758621,5206,1.42734629717622,29,57.1764,31.6122,0.447111045816106,0.0258317991155313,0.0373495043052999,0.936818696579169,2.5269325,2.541915,17.22272,0.054669999999998,5.2627152115,8.4
"2017.11.017",17,"channel","Autumn",38.8421052631579,2746,0.54839371391505,19,73.8461,44.0689,0.403233210690883,0.040007805958397,0.0561597861530467,0.903832407888556,2.4927125,2.4673725,17.04532,0.0649700000000024,5.783856755,8.9
"2017.11.018",18,"channel","Autumn",53.0869565217391,4334,1.35103946438063,23,49.4611,24.4284,0.50610884108926,0.00974275842871412,0.0329534476265331,0.957303793944753,2.5001225,2.4882475,16.8557375,0.0420175,3.38397698225,9.1
"2021.09.001",1,"subtidal","Autumn",48.4347826086956,5584,2.05256238966894,23,62.2393,41.6715,0.330463228217541,0.348619560131025,0.132855788728507,0.518524651140468,2.5274975,2.527015,17.0749775,0.00191750000000113,0.633693932148214,7.7
"2021.09.002",2,"subtidal","Autumn",49.13333333915,3470,1.88178214475179,20,41.6653,23.5772,0.434128639419373,0.0462226218550125,0.117596661181141,0.836180716963846,2.55980333333333,2.55925666666667,16.0989266666667,0.00320666666666725,0.874079858394244,8.9
"2021.09.003",3,"subtidal","Autumn",21.7333333333333,2340,1.2878493860392,15,54.3002,32.9949,0.392361354101826,0.0173420740781151,0.0816429205725733,0.901015005349312,2.5458325,2.545405,18.0356025,0.00349749999999815,1.07404786526825,10
"2021.09.004",4,"subtidal","Autumn",38.4705882352941,1928,1.00895504314977,17,65.6467,35.6487,0.456961279089429,0.0186907236449015,0.0945953148361651,0.886713961518933,2.5581425,2.5574975,16.8635525,0.00423250000000053,1.36090508168557,9.2
"2021.09.005",5,"subtidal","Autumn",68.5000000039375,4188,1.14301577740099,16,63.197,34.7219,0.450576767884551,0.0103767362961128,0.0876046529711796,0.902018610732708,2.521065,2.5199225,16.54455,0.00423750000000211,1.15928269814085,8.8
"2021.09.006",6,"subtidal","Autumn",32.4705882352941,5084,1.85992625810484,17,62.7912,39.5857,0.369566117545134,0.0187188808079685,0.159509620898456,0.821771498293576,2.5053975,2.5039725,17.5795875,0.0516125000000009,4.61554890147692,9.5
"2021.09.007",7,"subtidal","Autumn",3.75,336,1.70151910075051,8,68.8552,51.4527,0.252740533757799,0.421260691858736,0.442206142729147,0.136533165412116,2.554215,2.55359,16.40552,0.0324600000000004,2.70151503579872,8.8
"2021.09.008",8,"subtidal","Autumn",59.2481203007895,5965,1.78718357246889,18,64.5969,41.5149,0.357323648658063,0.121989936143409,0.183543739717547,0.694466324139044,2.50833,2.50696,11.7751675,0.0480324999999997,3.81978901169425,9.6
"2021.09.009",9,"subtidal","Autumn",81.2539682531111,4790,1.35793956296969,18,63.7944,36.309,0.43084345961401,0.0218595940400452,0.156994133685863,0.821146272274092,2.5382525,2.53728,16.93204,0.0561550000000004,4.58239792036938,9
"2021.09.010",10,"subtidal","Autumn",88.5740740736111,5178,1.29251406293058,18,61.7754,40.3662,0.346565137579036,0.0255560345041148,0.192373817698966,0.782070147796919,2.5166175,2.5139,10.17077,0.060159999999998,4.88099142013647,9.3
"2021.09.011",11,"intertidal","Autumn",50.875,1524,0.511290523239602,16,55.7692,35.7703,0.358601163366159,0.0385291708484413,0.141388246673917,0.820082582477642,2.54847425,2.550108,10.8331275,0.0517125000000007,4.75192586377114,6
"2021.09.012",12,"intertidal","Autumn",10,776,1.3575879683849,13,55.9838,33.4076,0.403263086821545,0.011290843999569,0.184706473975981,0.804002682024449,2.51500625,2.51175875,18.339175,0.0577600000000018,4.95646940751945,5.9
"2021.09.013",13,"intertidal","Autumn",68.7777777777778,3966,0.806251216155238,18,58.6662,34.1802,0.417378320054819,0.0162052884418465,0.107097091298471,0.876697620259682,2.5338,2.5102175,16.17108,0.0586024999999992,4.90217754975358,5.1
"2021.09.014",14,"intertidal","Autumn",51.125,1982,1.56598090343587,24,64.1138,36.3463,0.433097086742636,0.00658664018070615,0.143714766014697,0.849698593804596,2.5231625,2.51809,17.084405,0.0509599999999999,4.04818817371737,4.2
"2021.09.015",15,"intertidal","Autumn",62.75,2030,1.73186991007776,16,59.5587,37.6283,0.368214887161741,0.00342029802037296,0.11865803132217,0.877921670657457,2.534965,2.530945,10.387905,0.0443600000000011,4.56906755684222,4.1
"2021.09.016",16,"intertidal","Autumn",37.7,2164,1.83607686174733,20,65.9565,47.8259,0.274887236284521,0.0132815064640707,0.390148434216606,0.596570059319323,2.55015675,2.546965,10.34558,0.0346325000000007,2.64803933173558,6.1
"2021.09.017",17,"intertidal","Autumn",39.5,1814,1.18909029125555,18,66.4121,47.4157,0.286038237008015,0.00768310918113621,0.293097012171074,0.69921987864779,2.529335,2.5277975,17.1952825,0.03491,2.69304589151716,5.4
"2021.09.018",18,"intertidal","Autumn",295.076923076923,4840,1.19910971125059,13,64.3338,40.0713,0.3771345700083,0.00412514692560511,0.110887343310549,0.884987509763846,2.5251425,2.525045,16.8619425,0.046244999999999,3.77004946936189,4.2
"2021.09.019",19,"intertidal","Autumn",2.42857142857143,570,1.73153540826228,7,67.9567,61.3795,0.0967851587849323,0.982660334476495,0.00927508370058407,0.00806458182292133,2.586465,2.5829,16.343245,0.0363350000000011,2.42343315575404,4.1
"2021.09.020",20,"intertidal","Autumn",4.08333333333333,496,1.82140920613463,12,62.4025,46.5354,0.254270261608109,0.0105768941494002,0.270166367969331,0.719256737881269,2.6289725,2.6241375,12.4150025,0.0319524999999992,2.15654223423963,6.1
"2021.09.021",21,"channel","Autumn",65.4285714285714,2502,0.496459516314456,14,66.3054,36.801,0.444977332162991,0.00916279448928018,0.0816200646721557,0.909217140838564,2.5710025,2.570285,17.40913,0.0635299999999965,6.52344757602977,8.4
"2021.09.022",22,"channel","Autumn",33.3333333333333,3604,1.37349828165165,12,34.5373,19.9495,0.422378124520446,0.0145116418957869,0.127973132158701,0.857515225945512,2.5628625,2.55768,16.59221,0.0576400000000028,5.3863145051573,9.2
"2021.09.023",23,"channel","Autumn",16.5263157894737,2516,1.8637396565715,19,64.2748,36.0629,0.438926297709211,0.00432854817554883,0.106258786730962,0.889412665093489,2.61439075,2.61129,17.022345,0.0639825000000016,5.49803698428596,9.5
"2021.09.024",24,"channel","Autumn",12.4444444444444,4532,1.72635012036195,18,72.9064,43.5086,0.403226602877114,0.121925320511347,0.101069673581775,0.777005005906878,2.618145,2.616725,16.536095,0.0561350000000012,4.75757607855387,9.1
"2021.09.025",25,"channel","Autumn",158,1298,0.352028275152199,8,22.4992,10.9577,0.512973794623809,0.0167827190012503,0.0497093368133824,0.933507944185367,2.56613333333333,2.56078333333333,17.8149666666667,0.0749999999999993,6.96681916641689,8.8
"2021.09.026",26,"channel","Autumn",41.6,5752,1.12934767698877,10,65.3855,34.5282,0.471928791551644,0.0120568115337608,0.0369958468729908,0.950947341593248,2.54246,2.5445075,15.3760075,0.000362499999999599,3.57383920697369,8.6
"2021.09.027",27,"channel","Autumn",45.2727272727273,2668,1.30560949008421,11,57.9846,34.0941,0.412014569385664,0.00887836898466303,0.0604151451424147,0.930706485872922,2.548255,2.544305,10.160795,0.000795000000000101,2.76222042462871,7.9
"2021.09.028",28,"channel","Autumn",16.2272727272727,1218,1.42152815316417,22,67.8796,46.1626,0.319934118645366,0.00830759099357488,0.0786480830802424,0.913044325926183,2.515435,2.5113275,18.176165,0.000827500000003312,3.21130997672353,7.7
"2021.09.029",29,"channel","Autumn",30.5,2088,2.21064867602854,20,60.4672,36.1166,0.40270758361558,0.0105990043359563,0.055963185903435,0.933437809760609,2.498005,2.48815,15.449505,0.000867500000000021,2.37395771807925,7.3
"2021.09.030",30,"channel","Autumn",196.266666666667,3626,1.23663939737937,15,49.7989,24.7786,0.502426760430451,0.00585585949165812,0.0746127706972952,0.919531369811047,2.518855,2.5152625,13.6152375,0.0127875,3.25403449036954,6.8
